Modularity: 0.110698
Average ClustCf: 0.063559
3	1743
4	4
4	156
4	192
4	194
4	195
4	213
4	216
4	250
4	302
4	311
4	393
4	414
4	437
4	441
4	446
4	550
4	592
4	606
4	646
4	666
4	691
4	697
4	707
4	712
4	752
4	766
4	806
4	822
4	859
4	952
4	981
4	1006
4	1053
4	1081
4	1103
4	1190
4	1212
4	1221
4	1244
4	1260
4	1266
4	1275
4	1277
4	1299
4	1316
4	1332
4	1333
4	1382
4	1440
4	1455
4	1523
4	1551
4	1584
4	1590
4	1597
4	1606
4	1610
4	1791
4	1855
4	1857
4	1861
4	1882
4	1913
4	1983
4	1986
4	2022
4	2028
4	2043
4	2148
4	2210
4	2298
4	2313
4	2345
4	2347
4	2381
4	2399
4	2432
4	2507
4	2557
4	2559
4	2571
4	2613
4	2639
4	2709
4	2710
4	2738
4	2754
4	2760
4	2885
4	2902
4	2972
4	441
5	5
5	86
5	90
5	135
5	139
5	178
5	198
5	202
5	305
5	382
5	427
5	481
5	502
5	528
5	531
5	556
5	567
5	600
5	605
5	614
5	616
5	637
5	657
5	673
5	700
5	724
5	729
5	739
5	763
5	764
5	819
5	820
5	827
5	843
5	845
5	864
5	878
5	891
5	923
5	997
5	1015
5	1030
5	1052
5	1068
5	1226
5	1228
5	1231
5	1289
5	1383
5	1429
5	1442
5	1447
5	1464
5	1467
5	1486
5	1489
5	1497
5	1502
5	1519
5	1600
5	1612
5	1624
5	1635
5	1644
5	1662
5	1676
5	1698
5	1718
5	1734
5	1745
5	1759
5	1767
5	1795
5	1811
5	1815
5	1818
5	1865
5	1875
5	1917
5	1976
5	1981
5	1985
5	1998
5	2003
5	2009
5	2013
5	2065
5	2092
5	2120
5	2159
5	2182
5	2186
5	2190
5	2259
5	2280
5	2316
5	2320
5	2338
5	2355
5	2356
5	2386
5	2426
5	2429
5	2437
5	2440
5	2447
5	2452
5	2478
5	2480
5	2508
5	2512
5	2524
5	2529
5	2531
5	2635
5	2682
5	2692
5	2705
5	2718
5	2755
5	2774
5	2776
5	2797
5	2798
5	2816
5	2856
5	2860
5	2863
5	2929
5	2948
6	6
6	119
6	120
6	129
6	164
6	200
6	203
6	244
6	294
6	327
6	338
6	349
6	420
6	551
6	575
6	598
6	604
6	607
6	626
6	670
6	696
6	698
6	699
6	716
6	720
6	743
6	760
6	792
6	794
6	815
6	818
6	825
6	834
6	853
6	908
6	982
6	999
6	1041
6	1075
6	1121
6	1133
6	1139
6	1203
6	1268
6	1273
6	1282
6	1285
6	1323
6	1328
6	1342
6	1377
6	1445
6	1462
6	1511
6	1514
6	1515
6	1567
6	1596
6	1712
6	1748
6	1749
6	1786
6	1810
6	1825
6	1830
6	1841
6	1843
6	1850
6	1893
6	1916
6	1955
6	2002
6	2058
6	2133
6	2189
6	2265
6	2317
6	2321
6	2326
6	2370
6	2379
6	2385
6	2514
6	2589
6	2645
6	2662
6	2680
6	2686
6	2725
6	2726
6	2825
6	2833
6	2836
6	2859
6	2908
6	2920
6	2971
6	2973
7	7
7	106
7	169
7	176
7	199
7	272
7	340
7	379
7	406
7	490
7	520
7	548
7	560
7	597
7	674
7	708
7	777
7	798
7	799
7	821
7	830
7	835
7	888
7	918
7	935
7	936
7	940
7	957
7	960
7	1005
7	1033
7	1037
7	1072
7	1077
7	1079
7	1102
7	1114
7	1122
7	1124
7	1140
7	1211
7	1218
7	1292
7	1312
7	1322
7	1330
7	1412
7	1427
7	1439
7	1469
7	1482
7	1508
7	1513
7	1588
7	1632
7	1648
7	1729
7	1784
7	1833
7	1892
7	1926
7	1939
7	1957
7	2073
7	2099
7	2164
7	2213
7	2225
7	2246
7	2267
7	2286
7	2303
7	2343
7	2359
7	2372
7	2374
7	2577
7	2586
7	2602
7	2719
7	2734
7	2768
7	2804
7	2807
7	2872
8	8
8	124
8	138
8	163
8	191
8	217
8	234
8	239
8	252
8	267
8	345
8	361
8	397
8	401
8	450
8	478
8	493
8	500
8	541
8	554
8	610
8	622
8	647
8	693
8	732
8	734
8	802
8	805
8	884
8	894
8	899
8	905
8	950
8	964
8	979
8	983
8	1056
8	1178
8	1195
8	1247
8	1331
8	1405
8	1433
8	1436
8	1468
8	1471
8	1487
8	1509
8	1512
8	1526
8	1555
8	1572
8	1617
8	1623
8	1667
8	1671
8	1682
8	1722
8	1725
8	1758
8	1792
8	1798
8	1800
8	1819
8	1873
8	1904
8	1908
8	1940
8	2012
8	2029
8	2055
8	2072
8	2084
8	2139
8	2146
8	2147
8	2177
8	2211
8	2362
8	2387
8	2408
8	2470
8	2484
8	2485
8	2552
8	2603
8	2640
8	2647
8	2685
8	2694
8	2717
8	2724
8	2731
8	2746
8	2762
8	2770
8	2771
8	2783
8	2810
8	2817
8	2819
8	2904
8	2930
8	2979
8	2987
8	2993
8	2998
8	1268
9	9
9	125
9	144
9	147
9	155
9	159
9	190
9	209
9	222
9	233
9	241
9	256
9	276
9	368
9	457
9	546
9	688
9	723
9	773
9	808
9	875
9	958
9	1099
9	1117
9	1187
9	1259
9	1459
9	1473
9	1521
9	1544
9	1574
9	1697
9	1703
9	1704
9	1706
9	1709
9	1715
9	1717
9	1770
9	1804
9	1821
9	1847
9	1948
9	1954
9	1961
9	2016
9	2031
9	2122
9	2216
9	2218
9	2224
9	2271
9	2333
9	2380
9	2405
9	2494
9	2625
9	2674
9	2683
9	2875
9	2886
9	556
10	10
10	80
10	103
10	107
10	127
10	204
10	231
10	247
10	260
10	264
10	318
10	413
10	428
10	463
10	469
10	521
10	559
10	564
10	641
10	671
10	722
10	769
10	796
10	829
10	934
10	941
10	949
10	976
10	1003
10	1131
10	1153
10	1200
10	1308
10	1310
10	1321
10	1343
10	1363
10	1380
10	1448
10	1477
10	1547
10	1585
10	1603
10	1650
10	1739
10	1790
10	1806
10	1807
10	1968
10	2116
10	2152
10	2197
10	2249
10	2264
10	2272
10	2354
10	2393
10	2438
10	2540
10	2631
10	2672
10	2721
10	2782
10	2824
10	2826
10	2849
10	2897
10	2923
10	2927
10	2985
10	1739
11	11
11	126
11	249
11	283
11	342
11	352
11	374
11	395
11	412
11	433
11	459
11	498
11	501
11	613
11	669
11	682
11	687
11	690
11	694
11	762
11	948
11	953
11	966
11	968
11	996
11	1023
11	1024
11	1036
11	1042
11	1057
11	1087
11	1120
11	1146
11	1149
11	1237
11	1250
11	1324
11	1385
11	1391
11	1396
11	1417
11	1438
11	1541
11	1563
11	1570
11	1579
11	1591
11	1601
11	1695
11	1700
11	1714
11	1732
11	1737
11	1741
11	1765
11	1781
11	1787
11	1794
11	1808
11	1879
11	1891
11	1897
11	1930
11	1951
11	1967
11	1970
11	1975
11	1990
11	2001
11	2005
11	2008
11	2021
11	2024
11	2036
11	2089
11	2105
11	2125
11	2129
11	2169
11	2183
11	2220
11	2235
11	2304
11	2322
11	2346
11	2366
11	2398
11	2465
11	2472
11	2496
11	2517
11	2518
11	2583
11	2591
11	2600
11	2601
11	2653
11	2711
11	2761
11	2769
11	2806
11	2894
11	2898
11	2921
11	2944
11	2959
11	2964
11	2981
11	2983
11	2992
12	12
12	95
12	133
12	181
12	183
12	235
12	238
12	292
12	293
12	316
12	322
12	329
12	381
12	415
12	419
12	426
12	436
12	570
12	628
12	703
12	725
12	756
12	774
12	785
12	810
12	850
12	872
12	874
12	882
12	886
12	896
12	897
12	984
12	1013
12	1047
12	1107
12	1130
12	1207
12	1314
12	1411
12	1416
12	1543
12	1573
12	1598
12	1642
12	1643
12	1720
12	1724
12	1812
12	1868
12	1995
12	2068
12	2151
12	2185
12	2309
12	2327
12	2334
12	2422
12	2427
12	2430
12	2439
12	2441
12	2513
12	2814
12	2857
12	2907
12	2928
12	367
12	703
13	13
13	148
13	154
13	158
13	179
13	237
13	271
13	280
13	281
13	287
13	398
13	466
13	474
13	519
13	533
13	594
13	643
13	672
13	783
13	814
13	824
13	914
13	944
13	994
13	1105
13	1115
13	1174
13	1186
13	1225
13	1248
13	1283
13	1286
13	1296
13	1313
13	1326
13	1338
13	1341
13	1349
13	1351
13	1353
13	1387
13	1408
13	1426
13	1491
13	1542
13	1559
13	1652
13	1657
13	1679
13	1689
13	1757
13	1776
13	1834
13	1877
13	1900
13	1907
13	1928
13	1980
13	2171
13	2196
13	2203
13	2233
13	2250
13	2288
13	2310
13	2340
13	2414
13	2516
13	2519
13	2547
13	2570
13	2573
13	2632
13	2752
13	2790
13	2891
13	2900
13	2905
13	2984
14	14
14	123
14	290
14	291
14	301
14	351
14	373
14	387
14	389
14	421
14	509
14	532
14	632
14	642
14	658
14	731
14	746
14	768
14	786
14	790
14	871
14	895
14	904
14	962
14	986
14	987
14	1019
14	1039
14	1059
14	1074
14	1083
14	1086
14	1161
14	1222
14	1223
14	1388
14	1481
14	1568
14	1576
14	1592
14	1595
14	1618
14	1756
14	1797
14	1846
14	1888
14	1912
14	1923
14	1936
14	1993
14	2010
14	2044
14	2046
14	2064
14	2069
14	2187
14	2279
14	2293
14	2330
14	2384
14	2390
14	2400
14	2402
14	2431
14	2537
14	2555
14	2585
14	2587
14	2588
14	2604
14	2638
14	2644
14	2713
14	2751
14	2775
14	2926
14	394
14	726
15	15
15	218
15	259
15	266
15	328
15	343
15	422
15	470
15	497
15	877
15	909
15	1050
15	1067
15	1185
15	1254
15	1291
15	1347
15	1404
15	1422
15	1451
15	1490
15	1500
15	1535
15	1536
15	1701
15	1723
15	1772
15	2035
15	2075
15	2104
15	2166
15	2188
15	2230
15	2273
15	2391
15	2401
15	2482
15	2530
15	2607
15	2608
15	2633
15	2641
15	2747
15	2838
15	2854
15	2855
15	2861
15	2871
16	16
16	118
16	240
16	335
16	447
16	453
16	483
16	591
16	595
16	639
16	654
16	683
16	702
16	718
16	778
16	917
16	922
16	990
16	1058
16	1132
16	1155
16	1255
16	1298
16	1300
16	1319
16	1507
16	1587
16	1619
16	1625
16	1686
16	1716
16	1726
16	1805
16	1886
16	1903
16	1925
16	2004
16	2034
16	2076
16	2090
16	2091
16	2118
16	2297
16	2299
16	2300
16	2351
16	2377
16	2404
16	2425
16	2448
16	2506
16	2511
16	2533
16	2702
16	2781
16	2827
16	2918
16	2922
16	2935
16	2952
16	2962
16	639
17	17
17	108
17	115
17	116
17	153
17	321
17	416
17	451
17	460
17	482
17	565
17	573
17	590
17	615
17	745
17	754
17	761
17	807
17	887
17	919
17	943
17	1069
17	1095
17	1098
17	1118
17	1119
17	1169
17	1177
17	1194
17	1245
17	1389
17	1403
17	1494
17	1505
17	1520
17	1773
17	1782
17	1831
17	1870
17	1935
17	1956
17	1966
17	2040
17	2048
17	2054
17	2074
17	2083
17	2100
17	2117
17	2143
17	2256
17	2275
17	2301
17	2352
17	2358
17	2363
17	2373
17	2394
17	2442
17	2618
17	2629
17	2671
17	2678
17	2698
17	2805
17	2813
17	2840
17	2853
17	2880
17	2977
17	2991
17	1357
18	18
18	87
18	162
18	188
18	248
18	383
18	404
18	423
18	503
18	561
18	577
18	601
18	609
18	770
18	876
18	930
18	1001
18	1017
18	1084
18	1085
18	1235
18	1262
18	1304
18	1357
18	1367
18	1415
18	1458
18	1527
18	1557
18	1607
18	1651
18	1735
18	1744
18	1827
18	1894
18	2052
18	2062
18	2200
18	2202
18	2222
18	2257
18	2262
18	2296
18	2395
18	2419
18	2435
18	2487
18	2498
18	2599
18	2735
18	2742
18	2765
18	2801
18	2846
18	2881
19	19
19	185
19	228
19	246
19	298
19	309
19	348
19	439
19	485
19	510
19	524
19	536
19	574
19	608
19	701
19	837
19	873
19	892
19	912
19	921
19	932
19	1004
19	1026
19	1134
19	1136
19	1141
19	1150
19	1414
19	1456
19	1484
19	1586
19	1636
19	1668
19	1839
19	1896
19	1911
19	1945
19	2018
19	2030
19	2154
19	2165
19	2214
19	2277
19	2475
19	2536
19	2565
19	2572
19	2668
19	2673
19	2677
19	2712
19	2728
19	2730
19	2745
19	2778
19	2789
19	2808
19	2832
19	2867
19	2966
19	776
20	20
20	146
20	255
20	300
20	307
20	336
20	448
20	530
20	588
20	621
20	832
20	838
20	1048
20	1173
20	1232
20	1290
20	1425
20	1556
20	1707
20	1763
20	1783
20	1872
20	1934
20	1982
20	2087
20	2093
20	2184
20	2204
20	2244
20	2258
20	2312
20	2341
20	2357
20	2424
20	2510
20	2617
20	2794
20	2803
21	21
21	132
21	165
21	310
21	375
21	440
21	458
21	462
21	472
21	486
21	527
21	611
21	645
21	680
21	705
21	776
21	787
21	893
21	961
21	1170
21	1213
21	1239
21	1258
21	1269
21	1356
21	1424
21	1450
21	1496
21	1506
21	1565
21	1690
21	1826
21	1835
21	1853
21	1895
21	1937
21	2020
21	2049
21	2124
21	2136
21	2137
21	2194
21	2201
21	2238
21	2260
21	2269
21	2318
21	2409
21	2463
21	2471
21	2560
21	2628
21	2650
21	2656
21	2740
21	2780
21	2851
21	2877
21	2912
21	2956
21	2975
21	2978
21	1496
22	22
22	121
22	141
22	225
22	245
22	277
22	306
22	315
22	334
22	385
22	417
22	653
22	661
22	715
22	889
22	1112
22	1151
22	1156
22	1167
22	1179
22	1193
22	1423
22	1431
22	1532
22	1538
22	1583
22	1639
22	1696
22	1898
22	1901
22	1933
22	2033
22	2041
22	2088
22	2111
22	2113
22	2328
22	2368
22	2546
22	2551
22	2553
22	2714
22	2812
22	2828
22	2835
22	2869
22	2916
22	2945
23	23
23	110
23	167
23	265
23	288
23	319
23	326
23	358
23	371
23	438
23	442
23	512
23	552
23	593
23	759
23	775
23	862
23	911
23	956
23	1008
23	1010
23	1109
23	1128
23	1137
23	1428
23	1465
23	1475
23	1488
23	1731
23	1760
23	2109
23	2170
23	2456
23	2501
23	2566
23	2578
23	2605
23	2619
23	2649
23	2675
23	2772
23	2841
23	2899
24	24
24	94
24	354
24	377
24	513
24	568
24	649
24	667
24	678
24	747
24	758
24	854
24	928
24	989
24	1034
24	1051
24	1110
24	1201
24	1306
24	1307
24	1327
24	1381
24	1409
24	1441
24	1613
24	1627
24	1655
24	1665
24	1691
24	1692
24	1721
24	1801
24	1820
24	1836
24	1885
24	1971
24	2006
24	2019
24	2103
24	2145
24	2150
24	2261
24	2311
24	2371
24	2417
24	2420
24	2446
24	2492
24	2493
24	2495
24	2497
24	2534
24	2576
24	2651
24	2707
24	2716
24	2744
24	2756
24	2764
24	2791
24	2858
24	2862
24	2879
24	2893
24	2937
24	2968
24	2974
24	2989
24	2990
24	1306
24	1475
24	1650
25	25
25	99
25	130
25	212
25	220
25	295
25	296
25	584
25	599
25	663
25	665
25	881
25	910
25	1204
25	1470
25	1499
25	1501
25	1634
25	1681
25	1688
25	1909
25	1953
25	1964
25	2163
25	2168
25	2295
25	2305
25	2382
25	2389
25	2545
25	2575
25	2994
25	912
26	26
26	207
26	350
26	380
26	507
26	516
26	579
26	689
26	710
26	920
26	927
26	933
26	942
26	1123
26	1209
26	1474
26	1480
26	1549
26	1740
26	1762
26	1829
26	1887
26	1929
26	2047
26	2219
26	2509
26	2569
26	2969
26	2997
26	1201
26	1853
27	27
27	131
27	362
27	630
27	662
27	828
27	975
27	1071
27	1097
27	1219
27	1238
27	1242
27	1309
27	1461
27	1628
27	1638
27	1874
27	2085
27	2180
27	2236
27	2292
27	2542
27	2543
27	2595
27	2626
27	2722
27	2811
27	2967
27	803
28	28
28	215
28	224
28	454
28	522
28	652
28	735
28	903
28	977
28	1108
28	1116
28	1205
28	1594
28	1605
28	1730
28	1824
28	1840
28	1947
28	1962
28	2112
28	2123
28	2134
28	2229
28	2336
28	2454
28	2462
28	2468
28	2488
28	2614
28	2643
28	2658
28	2688
28	2700
28	2892
29	29
29	160
29	258
29	429
29	444
29	461
29	465
29	640
29	711
29	751
29	931
29	965
29	993
29	1007
29	1088
29	1135
29	1164
29	1166
29	1257
29	1263
29	1325
29	1369
29	1421
29	1435
29	1437
29	1615
29	1672
29	1684
29	1799
29	2082
29	2307
29	2375
29	2504
29	2624
29	2636
29	2690
29	2720
29	2847
29	2866
29	2890
29	2909
29	2957
29	2976
29	2982
29	167
30	30
30	100
30	137
30	143
30	149
30	170
30	205
30	254
30	367
30	370
30	391
30	452
30	494
30	571
30	585
30	587
30	684
30	686
30	780
30	866
30	963
30	973
30	1014
30	1025
30	1096
30	1125
30	1162
30	1236
30	1317
30	1364
30	1430
30	1472
30	1552
30	1582
30	1609
30	1614
30	1660
30	1777
30	1785
30	1884
30	2015
30	2094
30	2199
30	2208
30	2353
30	2388
30	2449
30	2515
30	2611
30	2697
30	2750
30	2784
30	2830
30	2955
30	2980
30	948
30	1448
31	31
31	128
31	136
31	314
31	543
31	634
31	714
31	765
31	803
31	890
31	1144
31	1184
31	1366
31	1761
31	1852
31	1890
31	2167
31	2282
31	2285
31	2392
31	2413
31	2476
31	2582
31	2615
31	2663
32	32
32	102
32	173
32	289
32	346
32	572
32	620
32	651
32	668
32	750
32	809
32	831
32	945
32	1065
32	1241
32	1510
32	1862
32	1921
32	2023
32	2106
32	2127
32	2240
32	2287
32	2444
32	2500
32	2597
32	2654
32	2759
32	2868
33	33
33	83
33	84
33	197
33	214
33	221
33	331
33	408
33	430
33	545
33	582
33	631
33	736
33	738
33	771
33	879
33	915
33	925
33	995
33	1092
33	1230
33	1432
33	1452
33	1578
33	1670
33	1683
33	1728
33	1796
33	1817
33	1867
33	1984
33	1989
33	2042
33	2063
33	2198
33	2247
33	2308
33	2324
33	2383
33	2474
33	2503
33	2665
33	2684
33	2777
33	1868
34	34
34	180
34	279
34	407
34	495
34	496
34	529
34	578
34	656
34	695
34	784
34	974
34	998
34	1303
34	1406
34	1779
34	1828
34	1842
34	2027
34	2205
34	2739
34	2950
34	407
35	35
35	157
35	236
35	443
35	499
35	523
35	537
35	542
35	580
35	709
35	817
35	863
35	1018
35	1060
35	1066
35	1157
35	1191
35	1208
35	1243
35	1264
35	1386
35	1395
35	1553
35	1645
35	1775
35	2061
35	2081
35	2158
35	2207
35	2221
35	2360
35	2416
35	2741
35	2757
35	2844
35	2888
35	2903
35	2942
35	811
35	893
36	36
36	210
36	308
36	399
36	525
36	535
36	619
36	629
36	706
36	868
36	969
36	1176
36	1233
36	1276
36	1280
36	1402
36	1498
36	1537
36	1593
36	1708
36	1880
36	1978
36	1996
36	2284
36	2523
36	2538
36	2815
36	2837
36	2852
36	595
37	37
37	171
37	174
37	431
37	650
37	664
37	800
37	842
37	951
37	955
37	991
37	1032
37	1165
37	1278
37	1370
37	1390
37	1466
37	1664
37	1750
37	1751
37	1906
37	1924
37	2172
37	2548
37	2655
37	2779
37	2865
37	2970
37	953
38	38
38	140
38	187
38	257
38	275
38	323
38	353
38	467
38	612
38	627
38	685
38	717
38	767
38	836
38	865
38	939
38	1016
38	1148
38	1175
38	1287
38	1393
38	1658
38	1659
38	1999
38	2026
38	2038
38	2115
38	2126
38	2270
38	2302
38	2443
38	2457
38	2469
38	2483
38	2670
38	2931
38	2999
38	531
38	939
38	1428
39	39
39	88
39	96
39	151
39	227
39	286
39	320
39	471
39	602
39	788
39	848
39	938
39	947
39	1029
39	1082
39	1158
39	1214
39	1293
39	1360
39	1454
39	1602
39	1694
39	1869
39	1991
39	2011
39	2032
39	2060
39	2156
39	2215
39	2243
39	2266
39	2331
39	2342
39	2364
39	2365
39	2458
39	2522
39	2532
39	2612
39	2622
39	2786
39	2793
39	2821
39	2882
39	554
39	628
39	1602
40	40
40	109
40	152
40	400
40	526
40	603
40	618
40	726
40	728
40	744
40	860
40	870
40	926
40	1012
40	1288
40	1372
40	1476
40	1516
40	1558
40	1622
40	1687
40	1711
40	1771
40	1837
40	1949
40	1994
40	2101
40	2138
40	2466
40	2767
40	2850
40	1224
41	41
41	282
41	303
41	359
41	648
41	849
41	861
41	1418
41	1446
41	1483
41	1560
41	1856
41	1864
41	1944
41	2067
41	2193
41	2223
41	2314
41	2367
41	2428
41	2481
41	2564
41	2581
41	2616
41	2687
41	2704
41	2787
41	2940
42	42
42	91
42	112
42	184
42	273
42	317
42	394
42	741
42	789
42	791
42	852
42	946
42	971
42	1127
42	1180
42	1196
42	1344
42	1359
42	1525
42	1571
42	1755
42	1858
42	1941
42	1979
42	2039
42	2227
42	2874
42	303
43	43
43	182
43	274
43	299
43	304
43	313
43	477
43	553
43	576
43	679
43	753
43	959
43	1045
43	1090
43	1147
43	1168
43	1227
43	1234
43	1274
43	1397
43	1420
43	1633
43	1653
43	1766
43	1774
43	2289
43	2667
43	2706
43	2729
43	2913
43	605
44	44
44	145
44	177
44	432
44	456
44	581
44	740
44	869
44	1216
44	1413
44	1504
44	1528
44	1719
44	1733
44	1854
44	1946
44	1974
44	2077
44	2130
44	2153
44	2173
44	2276
44	2845
44	2864
44	177
45	45
45	262
45	324
45	403
45	409
45	425
45	557
45	644
45	883
45	913
45	1002
45	1049
45	1154
45	1181
45	1252
45	1315
45	1339
45	1345
45	1352
45	1530
45	1620
45	1678
45	1702
45	1727
45	1793
45	2078
45	2079
45	2108
45	2209
45	2294
45	2306
45	2637
45	2809
45	2925
45	2933
45	2961
45	579
45	580
45	1684
46	46
46	562
46	839
46	1022
46	1198
46	1215
46	1297
46	1373
46	1604
46	1969
46	2056
46	2445
46	2544
46	272
46	153
47	47
47	101
47	219
47	251
47	312
47	330
47	410
47	563
47	617
47	633
47	635
47	638
47	1106
47	1159
47	1361
47	1548
47	1554
47	1569
47	1754
47	2263
47	2290
47	2464
47	2505
47	2785
47	1672
47	1834
48	48
48	186
48	435
48	476
48	781
48	929
48	1302
48	1529
48	1566
48	1589
48	1673
48	1778
48	1871
48	1881
48	1987
48	2057
48	2144
48	2162
48	2174
48	2248
48	2323
48	2339
48	2403
48	2461
48	2606
48	2733
48	655
49	49
49	104
49	464
49	479
49	681
49	779
49	2254
50	50
50	201
50	263
50	369
50	833
50	867
50	1009
50	1028
50	1188
50	1267
50	1362
50	1669
50	1736
50	1851
50	2119
50	2179
50	2325
50	2541
50	2896
50	456
50	263
50	410
50	1188
50	1533
50	1619
51	51
51	337
51	347
51	388
51	816
51	1202
51	1261
51	1348
51	1400
51	1419
51	1631
51	1649
51	1746
51	2349
51	2378
51	2535
51	2550
51	2773
51	2988
51	608
51	1088
52	52
52	242
52	269
52	366
52	392
52	583
52	772
52	1279
52	1524
52	1641
52	1685
52	1780
52	1809
52	2251
52	2561
52	2642
52	2648
52	2795
52	2848
52	897
53	53
53	232
53	858
53	1365
53	1540
53	1577
53	1663
53	2610
53	2829
53	738
54	54
54	455
54	823
54	856
54	1206
54	1539
54	1927
54	2329
54	2732
54	650
54	778
54	940
54	1972
55	55
55	659
55	1027
55	1094
55	1142
55	1334
55	1492
55	1747
55	1848
55	2000
55	2217
55	2433
55	2499
55	2528
55	2574
55	2594
55	2938
55	359
55	187
55	1178
56	56
56	98
56	757
56	795
56	1240
56	1371
56	1379
56	2098
56	2436
56	795
56	1238
56	1943
57	57
57	111
57	113
57	1100
57	1104
57	1295
57	1752
57	2291
57	2539
57	2796
57	85
57	931
58	58
58	85
58	1460
58	2121
58	2520
58	2911
59	59
59	365
59	434
59	636
59	1152
59	1375
59	1399
59	1950
59	2066
59	2679
59	2763
59	2939
59	2953
59	434
59	1242
59	1777
60	60
60	92
60	161
60	534
60	900
60	1229
60	1845
60	2141
60	2479
60	2621
60	2842
60	2878
60	534
60	1437
61	61
61	1457
61	1534
61	1899
61	2050
61	2135
61	2160
61	2237
61	2450
61	2630
61	2664
61	336
61	125
61	1467
61	1491
62	62
62	230
62	623
62	692
62	713
62	1545
62	1626
62	1910
62	2396
62	2592
62	2681
62	2753
62	2799
62	2934
62	724
62	107
62	121
63	63
63	166
63	841
63	970
63	1020
63	1038
63	1143
63	2053
63	2527
63	2689
63	2766
63	2788
63	572
63	1801
64	64
64	396
64	445
64	518
64	967
64	1392
64	1992
64	2234
64	2241
64	2411
64	2423
64	2486
64	2526
64	796
65	65
65	418
65	719
65	793
65	1253
65	1479
65	1764
65	2252
65	2278
65	2473
65	2691
65	2839
65	658
65	911
65	1524
65	1986
66	66
66	488
66	1485
